2.00032,2.00012
2.00267,2.00156
2.00696,2.00431
2.01294,2.00815
2.02035,2.01287
2.02894,2.01831
2.03849,2.02427
2.0488,2.03061
2.05969,2.03719
2.07097,2.04388
2.0825,2.05056
2.09415,2.05715
2.10577,2.06354
2.11727,2.06967
2.12855,2.07547
2.13952,2.08088
2.15011,2.08586
2.16025,2.09037
2.16989,2.09438
2.17899,2.09787
2.1875,2.10081
2.1954,2.1032
2.20266,2.10504
2.20927,2.10633
2.2152,2.10706
2.22046,2.10725
2.22504,2.10691
2.22894,2.10607
2.23216,2.10473
2.23473,2.10293
2.23663,2.10068
2.2379,2.09802
2.23854,2.09497
2.23858,2.09158
2.23804,2.08786
2.23693,2.08387
2.23528,2.07963
2.23313,2.07518
2.23049,2.07056
2.22739,2.06581
2.22386,2.06096
2.21993,2.05607
2.21563,2.05116
2.21099,2.04628
2.20604,2.04146
2.20081,2.03675
2.19534,2.03218
2.18964,2.02778
2.18376,2.02359
2.17772,2.01965
2.17155,2.01598
2.16528,2.01261
2.15894,2.00958
2.15255,2.00691
2.14615,2.00461
2.13975,2.00272
2.13339,2.00124
2.12707,2.00019
2.12084,1.99959
2.1147,1.99944
2.10868,1.99975
2.10279,2.00052
2.09705,2.00175
2.09148,2.00343
2.08608,2.00557
2.08087,2.00814
2.07586,2.01115
2.07106,2.01456
2.06647,2.01837
2.0621,2.02254
2.05796,2.02707
2.05404,2.03191
2.05035,2.03705
2.04689,2.04245
2.04341,2.04704
2.03994,2.05066
2.03672,2.05429
2.03374,2.05792
2.03097,2.06154
2.02842,2.06514
2.02606,2.0687
2.02389,2.07223
2.02189,2.07569
2.02006,2.0791
2.01838,2.08244
2.01685,2.0857
2.01545,2.08888
2.01417,2.09196
2.01301,2.09495
2.01196,2.09783
2.01101,2.1006
2.01015,2.10326
2.00937,2.10579
2.00868,2.10821
2.00806,2.11049
2.0075,2.11264
2.00701,2.11466
2.00657,2.11654
2.00618,2.11828
2.00584,2.11987
2.00554,2.12132
2.00528,2.12263
2.00506,2.12379
2.00487,2.1248
2.00471,2.12566
2.00457,2.12637
2.00446,2.12693
2.00438,2.12734
2.00431,2.1276
2.00427,2.12771
2.00425,2.12768
2.00425,2.1275
2.00426,2.12717
2.0043,2.1267
2.00436,2.12609
2.00444,2.12533
2.00453,2.12444
2.00466,2.12342
2.0048,2.12226
2.00497,2.12097
2.00517,2.11955
2.0054,2.11801
2.00566,2.11635
2.00595,2.11458
2.00628,2.11269
2.00665,2.11069
2.00706,2.10858
2.00751,2.10638
2.00802,2.10408
2.00858,2.10169
2.0092,2.09921
2.00987,2.09665
2.01061,2.09401
2.01142,2.09131
2.0123,2.08854
2.01327,2.0857
2.01431,2.08282
2.01544,2.07989
2.01666,2.07691
2.01798,2.0739
2.0194,2.07086
2.02093,2.0678
2.02256,2.06472
2.02432,2.06163
2.0262,2.05854
2.02821,2.05545
2.03035,2.05238
2.03263,2.04932
2.03505,2.0463
2.03762,2.0433
2.04035,2.04035
2.04577,2.04259
2.05153,2.04479
2.05766,2.04696
2.06415,2.0491
2.071,2.05121
2.07822,2.05329
2.08579,2.05535
2.09373,2.0574
2.10202,2.05944
2.11065,2.06147
2.11962,2.0635
2.12892,2.06554
2.13853,2.06759
2.14844,2.06968
2.15864,2.07179
2.16911,2.07395
2.17983,2.07617
2.19078,2.07845
2.20194,2.0808
2.21329,2.08324
2.2248,2.08579
2.23646,2.08844
2.24822,2.09122
2.26008,2.09413
2.27199,2.0972
2.28393,2.10044
2.29588,2.10387
2.3078,2.10749
2.31966,2.11134
2.33143,2.11542
2.34309,2.11976
2.35459,2.12438
2.3659,2.12929
2.377,2.13452
2.38785,2.1401
2.39842,2.14604
2.40867,2.15238
2.41858,2.15914
2.42811,2.16635
2.43723,2.17404
2.4459,2.18224
2.4541,2.19098
2.46179,2.2003
2.46894,2.21023
2.47553,2.22081
2.48152,2.23208
2.48688,2.24408
2.49158,2.25685
2.4956,2.27044
2.4989,2.28489
2.50147,2.30024
2.50327,2.31654
2.50428,2.33386
2.50449,2.35222
2.50386,2.37169
2.50237,2.39232
2.50001,2.41416
2.49676,2.43728
2.49261,2.46171
2.48753,2.48753
2.48461,2.47423
2.48142,2.46132
2.47797,2.44879
2.47427,2.43664
2.47034,2.42485
2.46616,2.41341
2.46176,2.40232
2.45714,2.39156
2.4523,2.38113
2.44726,2.37101
2.44203,2.3612
2.4366,2.35169
2.43099,2.34246
2.42521,2.33351
2.41926,2.32483
2.41315,2.31641
2.40689,2.30824
2.40049,2.30032
2.39396,2.29263
2.3873,2.28518
2.38052,2.27794
2.37364,2.27092
2.36665,2.26411
2.35957,2.25749
2.3524,2.25107
2.34516,2.24483
2.33785,2.23877
2.33048,2.23288
2.32305,2.22715
2.31558,2.22159
2.30807,2.21618
2.30054,2.21091
2.29298,2.20579
2.28541,2.2008
2.27784,2.19594
2.27026,2.19121
2.2627,2.18659
2.25515,2.18209
2.24763,2.1777
2.24014,2.17341
2.23269,2.16922
2.22529,2.16513
2.21793,2.16113
2.21064,2.15721
2.20341,2.15338
2.19626,2.14962
2.18918,2.14594
